SerialNo;Substation;datetime;P_GEN_MAX;P_GEN_MIN;P_GEN
3067E69020456129;Forest Road;14/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/06/2014 05:00;0.057;0.0;0.0285
3067E69020456129;Forest Road;14/06/2014 06:00;0.195;0.052;0.1235
3067E69020456129;Forest Road;14/06/2014 07:00;0.26;0.118;0.189
3067E69020456129;Forest Road;14/06/2014 08:00;0.273;0.214;0.2435
3067E69020456129;Forest Road;14/06/2014 09:00;0.383;0.162;0.2725
3067E69020456129;Forest Road;14/06/2014 10:00;0.37;0.133;0.2515
3067E69020456129;Forest Road;14/06/2014 11:00;0.978;0.328;0.653
3067E69020456129;Forest Road;14/06/2014 12:00;2.112;0.397;1.2545000000000002
3067E69020456129;Forest Road;14/06/2014 13:00;0.776;0.308;0.542
3067E69020456129;Forest Road;14/06/2014 14:00;1.135;0.399;0.767
3067E69020456129;Forest Road;14/06/2014 15:00;2.584;0.663;1.6235
3067E69020456129;Forest Road;14/06/2014 16:00;1.48;0.451;0.9655
3067E69020456129;Forest Road;14/06/2014 17:00;1.726;0.52;1.123
3067E69020456129;Forest Road;14/06/2014 18:00;1.311;0.405;0.858
3067E69020456129;Forest Road;14/06/2014 19:00;0.507;0.188;0.34750000000000003
3067E69020456129;Forest Road;14/06/2014 20:00;0.121;0.016;0.0685
3067E69020456129;Forest Road;14/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;14/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/06/2014 05:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;15/06/2014 06:00;0.094;0.026;0.06
3067E69020456129;Forest Road;15/06/2014 07:00;0.255;0.1;0.1775
3067E69020456129;Forest Road;15/06/2014 08:00;0.479;0.3;0.38949999999999996
3067E69020456129;Forest Road;15/06/2014 09:00;0.596;0.483;0.5395
3067E69020456129;Forest Road;15/06/2014 10:00;1.066;0.548;0.807
3067E69020456129;Forest Road;15/06/2014 11:00;1.017;0.706;0.8614999999999999
3067E69020456129;Forest Road;15/06/2014 12:00;0.91;0.372;0.641
3067E69020456129;Forest Road;15/06/2014 13:00;1.248;0.323;0.7855
3067E69020456129;Forest Road;15/06/2014 14:00;1.311;0.562;0.9365
3067E69020456129;Forest Road;15/06/2014 15:00;0.907;0.614;0.7605
3067E69020456129;Forest Road;15/06/2014 16:00;0.888;0.322;0.605
3067E69020456129;Forest Road;15/06/2014 17:00;0.426;0.207;0.3165
3067E69020456129;Forest Road;15/06/2014 18:00;0.55;0.118;0.334
3067E69020456129;Forest Road;15/06/2014 19:00;0.107;0.063;0.08499999999999999
3067E69020456129;Forest Road;15/06/2014 20:00;0.056;0.0;0.028
3067E69020456129;Forest Road;15/06/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;16/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;16/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;16/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;16/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;16/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;16/06/2014 05:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;16/06/2014 06:00;0.211;0.007;0.109
3067E69020456129;Forest Road;16/06/2014 07:00;0.32;0.193;0.2565
3067E69020456129;Forest Road;16/06/2014 08:00;0.597;0.356;0.4765
3067E69020456129;Forest Road;16/06/2014 09:00;0.782;0.387;0.5845
3067E69020456129;Forest Road;16/06/2014 10:00;0.99;0.209;0.5995
3067E69020456129;Forest Road;16/06/2014 11:00;0.919;0.204;0.5615
3067E69020456129;Forest Road;16/06/2014 12:00;1.037;0.23;0.6335
3067E69020456129;Forest Road;16/06/2014 13:00;1.467;0.575;1.021
3067E69020456129;Forest Road;16/06/2014 14:00;0.987;0.303;0.645
3067E69020456129;Forest Road;16/06/2014 15:00;0.929;0.37;0.6495
3067E69020456129;Forest Road;16/06/2014 16:00;0.698;0.173;0.4355
3067E69020456129;Forest Road;16/06/2014 17:00;0.746;0.188;0.46699999999999997
3067E69020456129;Forest Road;16/06/2014 18:00;0.255;0.152;0.20350000000000001
3067E69020456129;Forest Road;16/06/2014 19:00;0.115;0.053;0.084
3067E69020456129;Forest Road;16/06/2014 20:00;0.037;0.003;0.02
3067E69020456129;Forest Road;16/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;16/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;16/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/06/2014 05:00;0.045;0.0;0.0225
3067E69020456129;Forest Road;17/06/2014 06:00;0.222;0.065;0.14350000000000002
3067E69020456129;Forest Road;17/06/2014 07:00;0.402;0.238;0.32
3067E69020456129;Forest Road;17/06/2014 08:00;0.846;0.487;0.6665
3067E69020456129;Forest Road;17/06/2014 09:00;1.464;0.615;1.0394999999999999
3067E69020456129;Forest Road;17/06/2014 10:00;1.735;0.66;1.1975
3067E69020456129;Forest Road;17/06/2014 11:00;2.349;1.395;1.872
3067E69020456129;Forest Road;17/06/2014 12:00;2.595;2.211;2.403
3067E69020456129;Forest Road;17/06/2014 13:00;2.695;2.334;2.5145
3067E69020456129;Forest Road;17/06/2014 14:00;2.415;1.754;2.0845000000000002
3067E69020456129;Forest Road;17/06/2014 15:00;2.265;2.055;2.16
3067E69020456129;Forest Road;17/06/2014 16:00;1.868;1.368;1.618
3067E69020456129;Forest Road;17/06/2014 17:00;1.463;1.155;1.3090000000000002
3067E69020456129;Forest Road;17/06/2014 18:00;1.048;0.697;0.8725
3067E69020456129;Forest Road;17/06/2014 19:00;0.541;0.186;0.36350000000000005
3067E69020456129;Forest Road;17/06/2014 20:00;0.111;0.007;0.059000000000000004
3067E69020456129;Forest Road;17/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;17/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/06/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/06/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/06/2014 05:00;0.064;0.0;0.032
3067E69020456129;Forest Road;18/06/2014 06:00;0.22;0.058;0.139
3067E69020456129;Forest Road;18/06/2014 07:00;0.475;0.283;0.379
3067E69020456129;Forest Road;18/06/2014 08:00;0.476;0.334;0.405
3067E69020456129;Forest Road;18/06/2014 09:00;1.268;0.221;0.7445
3067E69020456129;Forest Road;18/06/2014 10:00;2.771;0.457;1.6139999999999999
3067E69020456129;Forest Road;18/06/2014 11:00;3.04;0.481;1.7605
3067E69020456129;Forest Road;18/06/2014 12:00;3.042;0.617;1.8295
3067E69020456129;Forest Road;18/06/2014 13:00;3.042;0.496;1.769
3067E69020456129;Forest Road;18/06/2014 14:00;3.025;0.559;1.792
3067E69020456129;Forest Road;18/06/2014 15:00;1.938;0.486;1.212
3067E69020456129;Forest Road;18/06/2014 16:00;0.982;0.208;0.595
3067E69020456129;Forest Road;18/06/2014 17:00;1.987;0.331;1.159
3067E69020456129;Forest Road;18/06/2014 18:00;1.376;0.382;0.879
3067E69020456129;Forest Road;18/06/2014 19:00;0.617;0.121;0.369
3067E69020456129;Forest Road;18/06/2014 20:00;0.133;0.0;0.0665
3067E69020456129;Forest Road;18/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;18/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/06/2014 23:00;0.003;0.001;0.002
3067E69020456129;Forest Road;19/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/06/2014 01:00;0.003;0.001;0.002
3067E69020456129;Forest Road;19/06/2014 02:00;0.003;0.001;0.002
3067E69020456129;Forest Road;19/06/2014 03:00;0.003;0.001;0.002
3067E69020456129;Forest Road;19/06/2014 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;19/06/2014 05:00;0.059;0.0;0.0295
3067E69020456129;Forest Road;19/06/2014 06:00;0.114;0.058;0.08600000000000001
3067E69020456129;Forest Road;19/06/2014 07:00;0.548;0.117;0.3325
3067E69020456129;Forest Road;19/06/2014 08:00;1.112;0.557;0.8345
3067E69020456129;Forest Road;19/06/2014 09:00;1.831;0.792;1.3115
3067E69020456129;Forest Road;19/06/2014 10:00;2.176;0.771;1.4735
3067E69020456129;Forest Road;19/06/2014 11:00;2.155;0.209;1.182
3067E69020456129;Forest Road;19/06/2014 12:00;0.684;0.198;0.44100000000000006
3067E69020456129;Forest Road;19/06/2014 13:00;0.319;0.083;0.201
3067E69020456129;Forest Road;19/06/2014 14:00;0.25;0.081;0.1655
3067E69020456129;Forest Road;19/06/2014 15:00;0.512;0.112;0.312
3067E69020456129;Forest Road;19/06/2014 16:00;0.583;0.155;0.369
3067E69020456129;Forest Road;19/06/2014 17:00;0.588;0.291;0.4395
3067E69020456129;Forest Road;19/06/2014 18:00;1.361;0.221;0.791
3067E69020456129;Forest Road;19/06/2014 19:00;0.413;0.139;0.276
3067E69020456129;Forest Road;19/06/2014 20:00;0.138;0.0;0.069
3067E69020456129;Forest Road;19/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;19/06/2014 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;19/06/2014 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;20/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/06/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/06/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/06/2014 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;20/06/2014 05:00;0.12;0.0;0.06
3067E69020456129;Forest Road;20/06/2014 06:00;0.369;0.091;0.22999999999999998
3067E69020456129;Forest Road;20/06/2014 07:00;0.785;0.296;0.5405
3067E69020456129;Forest Road;20/06/2014 08:00;1.246;0.536;0.891
3067E69020456129;Forest Road;20/06/2014 09:00;0.93;0.461;0.6955
3067E69020456129;Forest Road;20/06/2014 10:00;1.72;0.667;1.1935
3067E69020456129;Forest Road;20/06/2014 11:00;2.602;0.951;1.7765
3067E69020456129;Forest Road;20/06/2014 12:00;2.675;1.007;1.8409999999999997
3067E69020456129;Forest Road;20/06/2014 13:00;1.746;0.591;1.1684999999999999
3067E69020456129;Forest Road;20/06/2014 14:00;3.042;0.67;1.8559999999999999
3067E69020456129;Forest Road;20/06/2014 15:00;2.86;0.466;1.663
3067E69020456129;Forest Road;20/06/2014 16:00;2.163;0.305;1.234
3067E69020456129;Forest Road;20/06/2014 17:00;1.585;0.293;0.939
3067E69020456129;Forest Road;20/06/2014 18:00;1.205;0.275;0.74
3067E69020456129;Forest Road;20/06/2014 19:00;0.47;0.074;0.27199999999999996
3067E69020456129;Forest Road;20/06/2014 20:00;0.092;0.0;0.046
3067E69020456129;Forest Road;20/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;20/06/2014 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;20/06/2014 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/06/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/06/2014 01:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/06/2014 02:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/06/2014 03:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/06/2014 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/06/2014 05:00;0.093;0.003;0.048
3067E69020456129;Forest Road;21/06/2014 06:00;0.153;0.094;0.1235
3067E69020456129;Forest Road;21/06/2014 07:00;0.55;0.155;0.35250000000000004
3067E69020456129;Forest Road;21/06/2014 08:00;1.123;0.561;0.8420000000000001
3067E69020456129;Forest Road;21/06/2014 09:00;1.613;0.938;1.2755
3067E69020456129;Forest Road;21/06/2014 10:00;2.042;1.622;1.8319999999999999
3067E69020456129;Forest Road;21/06/2014 11:00;2.8;0.53;1.665
3067E69020456129;Forest Road;21/06/2014 12:00;2.944;0.518;1.7309999999999999
3067E69020456129;Forest Road;21/06/2014 13:00;3.031;0.557;1.794
3067E69020456129;Forest Road;21/06/2014 14:00;3.011;0.457;1.734
3067E69020456129;Forest Road;21/06/2014 15:00;2.736;0.366;1.5510000000000002
3067E69020456129;Forest Road;21/06/2014 16:00;2.271;0.97;1.6204999999999998
3067E69020456129;Forest Road;21/06/2014 17:00;1.778;0.312;1.045
3067E69020456129;Forest Road;21/06/2014 18:00;1.285;0.221;0.753
3067E69020456129;Forest Road;21/06/2014 19:00;0.366;0.119;0.2425
3067E69020456129;Forest Road;21/06/2014 20:00;0.115;0.0;0.0575
3067E69020456129;Forest Road;21/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/06/2014 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/06/2014 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/06/2014 00:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/06/2014 01:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/06/2014 02:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/06/2014 03:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/06/2014 04:00;0.003;0.001;0.002
3067E69020456129;Forest Road;22/06/2014 05:00;0.042;0.0;0.021
3067E69020456129;Forest Road;22/06/2014 06:00;0.353;0.043;0.19799999999999998
3067E69020456129;Forest Road;22/06/2014 07:00;0.55;0.266;0.40800000000000003
3067E69020456129;Forest Road;22/06/2014 08:00;1.399;0.532;0.9655
3067E69020456129;Forest Road;22/06/2014 09:00;1.706;1.003;1.3544999999999998
3067E69020456129;Forest Road;22/06/2014 10:00;2.103;1.263;1.683
3067E69020456129;Forest Road;22/06/2014 11:00;2.465;1.779;2.122
3067E69020456129;Forest Road;22/06/2014 12:00;2.531;1.77;2.1505
3067E69020456129;Forest Road;22/06/2014 13:00;2.663;2.242;2.4524999999999997
3067E69020456129;Forest Road;22/06/2014 14:00;2.642;1.754;2.198
3067E69020456129;Forest Road;22/06/2014 15:00;2.514;2.063;2.2885
3067E69020456129;Forest Road;22/06/2014 16:00;2.405;0.75;1.5775
3067E69020456129;Forest Road;22/06/2014 17:00;1.899;0.478;1.1885
3067E69020456129;Forest Road;22/06/2014 18:00;0.661;0.342;0.5015000000000001
3067E69020456129;Forest Road;22/06/2014 19:00;0.383;0.097;0.24
3067E69020456129;Forest Road;22/06/2014 20:00;0.094;0.003;0.0485
3067E69020456129;Forest Road;22/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/06/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/06/2014 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/06/2014 00:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/06/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;23/06/2014 02:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/06/2014 03:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/06/2014 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/06/2014 05:00;0.032;0.0;0.016
3067E69020456129;Forest Road;23/06/2014 06:00;0.054;0.025;0.0395
3067E69020456129;Forest Road;23/06/2014 07:00;0.11;0.027;0.0685
3067E69020456129;Forest Road;23/06/2014 08:00;0.197;0.07;0.1335
3067E69020456129;Forest Road;23/06/2014 09:00;0.484;0.149;0.3165
3067E69020456129;Forest Road;23/06/2014 10:00;0.944;0.474;0.709
3067E69020456129;Forest Road;23/06/2014 11:00;2.563;0.96;1.7615
3067E69020456129;Forest Road;23/06/2014 12:00;2.653;0.907;1.78
3067E69020456129;Forest Road;23/06/2014 13:00;2.811;0.766;1.7885
3067E69020456129;Forest Road;23/06/2014 14:00;2.808;0.629;1.7185
3067E69020456129;Forest Road;23/06/2014 15:00;2.823;0.935;1.879
3067E69020456129;Forest Road;23/06/2014 16:00;2.489;0.555;1.522
3067E69020456129;Forest Road;23/06/2014 17:00;0.677;0.188;0.4325
3067E69020456129;Forest Road;23/06/2014 18:00;0.931;0.12;0.5255000000000001
3067E69020456129;Forest Road;23/06/2014 19:00;0.23;0.041;0.1355
3067E69020456129;Forest Road;23/06/2014 20:00;0.082;0.003;0.0425
3067E69020456129;Forest Road;23/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/06/2014 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/06/2014 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/06/2014 00:00;0.003;0.001;0.002
3067E69020456129;Forest Road;24/06/2014 01:00;0.003;0.001;0.002
3067E69020456129;Forest Road;24/06/2014 02:00;0.003;0.001;0.002
3067E69020456129;Forest Road;24/06/2014 03:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/06/2014 04:00;0.004;0.0;0.002
3067E69020456129;Forest Road;24/06/2014 05:00;0.085;0.0;0.0425
3067E69020456129;Forest Road;24/06/2014 06:00;0.267;0.087;0.177
3067E69020456129;Forest Road;24/06/2014 07:00;0.737;0.222;0.4795
3067E69020456129;Forest Road;24/06/2014 08:00;1.282;0.383;0.8325
3067E69020456129;Forest Road;24/06/2014 09:00;1.699;0.663;1.181
3067E69020456129;Forest Road;24/06/2014 10:00;2.098;0.765;1.4315
3067E69020456129;Forest Road;24/06/2014 11:00;2.589;0.75;1.6695
3067E69020456129;Forest Road;24/06/2014 12:00;2.909;0.748;1.8285
3067E69020456129;Forest Road;24/06/2014 13:00;2.744;0.519;1.6315000000000002
3067E69020456129;Forest Road;24/06/2014 14:00;2.982;0.535;1.7585000000000002
3067E69020456129;Forest Road;24/06/2014 15:00;2.665;0.867;1.766
3067E69020456129;Forest Road;24/06/2014 16:00;2.64;0.205;1.4225
3067E69020456129;Forest Road;24/06/2014 17:00;0.304;0.037;0.17049999999999998
3067E69020456129;Forest Road;24/06/2014 18:00;0.149;0.048;0.0985
3067E69020456129;Forest Road;24/06/2014 19:00;0.077;0.003;0.04
3067E69020456129;Forest Road;24/06/2014 20:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/06/2014 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/06/2014 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/06/2014 00:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/06/2014 01:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/06/2014 02:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/06/2014 03:00;0.003;0.001;0.002
3067E69020456129;Forest Road;25/06/2014 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/06/2014 05:00;0.065;0.003;0.034
3067E69020456129;Forest Road;25/06/2014 06:00;0.094;0.065;0.0795
3067E69020456129;Forest Road;25/06/2014 07:00;0.537;0.097;0.317
3067E69020456129;Forest Road;25/06/2014 08:00;1.299;0.224;0.7615
3067E69020456129;Forest Road;25/06/2014 09:00;2.05;0.263;1.1564999999999999
3067E69020456129;Forest Road;25/06/2014 10:00;2.609;0.378;1.4935
3067E69020456129;Forest Road;25/06/2014 11:00;2.91;0.652;1.7810000000000001
3067E69020456129;Forest Road;25/06/2014 12:00;3.042;0.507;1.7745
3067E69020456129;Forest Road;25/06/2014 13:00;3.043;0.63;1.8365
3067E69020456129;Forest Road;25/06/2014 14:00;2.943;0.625;1.784
3067E69020456129;Forest Road;25/06/2014 15:00;2.899;0.641;1.77
3067E69020456129;Forest Road;25/06/2014 16:00;2.62;0.262;1.441
3067E69020456129;Forest Road;25/06/2014 17:00;1.432;0.402;0.917
3067E69020456129;Forest Road;25/06/2014 18:00;0.744;0.353;0.5485
3067E69020456129;Forest Road;25/06/2014 19:00;0.489;0.08;0.2845
3067E69020456129;Forest Road;25/06/2014 20:00;0.093;0.0;0.0465
3067E69020456129;Forest Road;25/06/2014 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/06/2014 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/06/2014 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;26/06/2014 00:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;26/06/2014 01:00;0.003;0.001;0.002
3067E69020456129;Forest Road;26/06/2014 02:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;26/06/2014 03:00;0.0;0.001;0.0005
3067E69020456129;Forest Road;26/06/2014 04:00;0.004;0.001;0.0025
3067E69020456129;Forest Road;26/06/2014 05:00;0.144;0.0;0.072
3067E69020456129;Forest Road;26/06/2014 06:00;0.208;0.145;0.1765
3067E69020456129;Forest Road;26/06/2014 07:00;0.444;0.191;0.3175
3067E69020456129;Forest Road;26/06/2014 08:00;1.485;0.209;0.8470000000000001
3067E69020456129;Forest Road;26/06/2014 09:00;2.169;0.387;1.278
3067E69020456129;Forest Road;26/06/2014 10:00;2.146;0.609;1.3775
3067E69020456129;Forest Road;26/06/2014 11:00;2.972;0.515;1.7435
3067E69020456129;Forest Road;26/06/2014 12:00;3.042;0.662;1.8519999999999999
3067E69020456129;Forest Road;26/06/2014 13:00;2.994;0.917;1.9555000000000002
3067E69020456129;Forest Road;26/06/2014 14:00;3.043;0.724;1.8835000000000002
3067E69020456129;Forest Road;26/06/2014 15:00;3.008;0.53;1.7690000000000001
3067E69020456129;Forest Road;26/06/2014 16:00;1.379;0.632;1.0055
3067E69020456129;Forest Road;26/06/2014 17:00;1.803;0.572;1.1875
3067E69020456129;Forest Road;26/06/2014 18:00;1.18;0.309;0.7444999999999999
3067E69020456129;Forest Road;26/06/2014 19:00;0.328;0.089;0.20850000000000002
3067E69020456129;Forest Road;26/06/2014 20:00;0.094;0.003;0.0485
3067E69020456129;Forest Road;26/06/2014 21:00;0.004;0.0;0.002
3067E69020456129;Forest Road;26/06/2014 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;26/06/2014 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;27/06/2014 00:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;27/06/2014 01:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;27/06/2014 02:00;0.003;0.001;0.002
3067E69020456129;Forest Road;27/06/2014 03:00;0.003;0.001;0.002
3067E69020456129;Forest Road;27/06/2014 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;27/06/2014 05:00;0.092;0.0;0.046
3067E69020456129;Forest Road;27/06/2014 06:00;0.332;0.029;0.18050000000000002
3067E69020456129;Forest Road;27/06/2014 07:00;0.487;0.109;0.298
3067E69020456129;Forest Road;27/06/2014 08:00;0.729;0.109;0.419
3067E69020456129;Forest Road;27/06/2014 09:00;1.046;0.49;0.768
3067E69020456129;Forest Road;27/06/2014 10:00;2.499;0.214;1.3565
3067E69020456129;Forest Road;27/06/2014 11:00;2.341;0.575;1.4580000000000002
3067E69020456129;Forest Road;27/06/2014 12:00;1.832;1.091;1.4615
3067E69020456129;Forest Road;27/06/2014 13:00;2.98;0.746;1.863
3067E69020456129;Forest Road;27/06/2014 14:00;2.991;0.7;1.8455
3067E69020456129;Forest Road;27/06/2014 15:00;2.827;0.576;1.7015
3067E69020456129;Forest Road;27/06/2014 16:00;2.492;0.437;1.4645
3067E69020456129;Forest Road;27/06/2014 17:00;1.845;0.167;1.006
3067E69020456129;Forest Road;27/06/2014 18:00;1.655;0.288;0.9715
3067E69020456129;Forest Road;27/06/2014 19:00;0.543;0.057;0.30000000000000004
